SECS,FLUOR,NORM_FLUOR,SOURCE
0.000846028,272856,0.574376864,INDUCTION-4188-20201116-10_53_39
0.000850081,272950,0.574685925,INDUCTION-4188-20201116-10_53_39
0.000854134,272884,0.574468925,INDUCTION-4188-20201116-10_53_39
0.000858187,272869,0.574419606,INDUCTION-4188-20201116-10_53_39
0.000862002,272971,0.57475497,INDUCTION-4188-20201116-10_53_39
0.000866055,272966,0.574738531,INDUCTION-4188-20201116-10_53_39
0.000870108,272982,0.574791137,INDUCTION-4188-20201116-10_53_39
0.000874161,273071,0.575083759,INDUCTION-4188-20201116-10_53_39
0.000878214,272937,0.574643182,INDUCTION-4188-20201116-10_53_39
0.000882029,273062,0.575054168,INDUCTION-4188-20201116-10_53_39
0.000886082,273052,0.575021289,INDUCTION-4188-20201116-10_53_39
0.000890135,272950,0.574685925,INDUCTION-4188-20201116-10_53_39
0.000894188,273008,0.574876622,INDUCTION-4188-20201116-10_53_39
0.000898003,273027,0.574939092,INDUCTION-4188-20201116-10_53_39
0.000902056,273009,0.57487991,INDUCTION-4188-20201116-10_53_39
0.000906109,272979,0.574781274,INDUCTION-4188-20201116-10_53_39
0.000910163,273024,0.574929228,INDUCTION-4188-20201116-10_53_39
0.000914216,273079,0.575110062,INDUCTION-4188-20201116-10_53_39
0.00091803,273070,0.575080471,INDUCTION-4188-20201116-10_53_39
0.000922083,273134,0.575290896,INDUCTION-4188-20201116-10_53_39
0.000926137,273024,0.574929228,INDUCTION-4188-20201116-10_53_39
0.00093019,273088,0.575139653,INDUCTION-4188-20201116-10_53_39
0.000934004,273130,0.575277744,INDUCTION-4188-20201116-10_53_39
0.000938058,273055,0.575031153,INDUCTION-4188-20201116-10_53_39
0.000942111,273063,0.575057456,INDUCTION-4188-20201116-10_53_39
0.000946164,273125,0.575261305,INDUCTION-4188-20201116-10_53_39
0.000950217,273020,0.574916077,INDUCTION-4188-20201116-10_53_39
0.000954032,273086,0.575133077,INDUCTION-4188-20201116-10_53_39
0.000958085,273072,0.575087047,INDUCTION-4188-20201116-10_53_39
0.000962138,273027,0.574939092,INDUCTION-4188-20201116-10_53_39
0.000966191,273055,0.575031153,INDUCTION-4188-20201116-10_53_39
0.000970006,273029,0.574945668,INDUCTION-4188-20201116-10_53_39
0.000974059,273070,0.575080471,INDUCTION-4188-20201116-10_53_39
0.000978112,273006,0.574870046,INDUCTION-4188-20201116-10_53_39
0.000982169,273021,0.574919365,INDUCTION-4188-20201116-10_53_39
0.000986219,273078,0.575106774,INDUCTION-4188-20201116-10_53_39
0.000990029,272983,0.574794425,INDUCTION-4188-20201116-10_53_39
0.000994089,272982,0.574791137,INDUCTION-4188-20201116-10_53_39
0.000998139,272918,0.574580713,INDUCTION-4188-20201116-10_53_39
0.001038189,272935,0.574636607,INDUCTION-4188-20201116-10_53_39
0.001078009,272781,0.574130273,INDUCTION-4188-20201116-10_53_39
0.001118059,272591,0.573505575,INDUCTION-4188-20201116-10_53_39
0.001158119,272388,0.572838134,INDUCTION-4188-20201116-10_53_39
0.001198169,272108,0.571917527,INDUCTION-4188-20201116-10_53_39
0.001238229,271888,0.571194192,INDUCTION-4188-20201116-10_53_39
0.001278039,271563,0.57012563,INDUCTION-4188-20201116-10_53_39
0.001318099,271237,0.56905378,INDUCTION-4188-20201116-10_53_39
0.001358149,270949,0.568106869,INDUCTION-4188-20201116-10_53_39
0.001398209,270623,0.567035019,INDUCTION-4188-20201116-10_53_39
0.001438019,270302,0.565979609,INDUCTION-4188-20201116-10_53_39
0.001478079,270010,0.565019546,INDUCTION-4188-20201116-10_53_39
0.001518129,269734,0.564112091,INDUCTION-4188-20201116-10_53_39
0.001558189,269419,0.563076407,INDUCTION-4188-20201116-10_53_39
0.001597999,269144,0.562172239,INDUCTION-4188-20201116-10_53_39
0.001638059,268880,0.561304238,INDUCTION-4188-20201116-10_53_39
0.001678109,268622,0.560455964,INDUCTION-4188-20201116-10_53_39
0.001718159,268409,0.559755644,INDUCTION-4188-20201116-10_53_39
0.001758219,268180,0.559002719,INDUCTION-4188-20201116-10_53_39
0.001798029,267993,0.558387885,INDUCTION-4188-20201116-10_53_39
0.001838089,267827,0.557842096,INDUCTION-4188-20201116-10_53_39
0.001878139,267674,0.55733905,INDUCTION-4188-20201116-10_53_39
0.001918199,267549,0.556928064,INDUCTION-4188-20201116-10_53_39
0.001958009,267440,0.556569685,INDUCTION-4188-20201116-10_53_39
0.001998069,267377,0.556362548,INDUCTION-4188-20201116-10_53_39
0.002038119,267304,0.556122533,INDUCTION-4188-20201116-10_53_39
0.002078179,267276,0.556030472,INDUCTION-4188-20201116-10_53_39
0.002117989,267256,0.555964714,INDUCTION-4188-20201116-10_53_39
0.002158049,267286,0.556063351,INDUCTION-4188-20201116-10_53_39
0.002198099,267308,0.556135684,INDUCTION-4188-20201116-10_53_39
0.002238159,267401,0.556441458,INDUCTION-4188-20201116-10_53_39
0.002278209,267460,0.556635443,INDUCTION-4188-20201116-10_53_39
0.002318029,267535,0.556882034,INDUCTION-4188-20201116-10_53_39
0.002358079,267666,0.557312747,INDUCTION-4188-20201116-10_53_39
0.002398129,267796,0.557740172,INDUCTION-4188-20201116-10_53_39
0.002438189,267968,0.558305688,INDUCTION-4188-20201116-10_53_39
0.002477999,268127,0.558828461,INDUCTION-4188-20201116-10_53_39
0.002518059,268341,0.559532068,INDUCTION-4188-20201116-10_53_39
0.002558109,268561,0.560255403,INDUCTION-4188-20201116-10_53_39
0.002598169,268785,0.560991889,INDUCTION-4188-20201116-10_53_39
0.002638219,269024,0.561777693,INDUCTION-4188-20201116-10_53_39
0.002678039,269282,0.562625967,INDUCTION-4188-20201116-10_53_39
0.002718089,269528,0.563434786,INDUCTION-4188-20201116-10_53_39
0.002758149,269831,0.564431015,INDUCTION-4188-20201116-10_53_39
0.002798199,270147,0.565469987,INDUCTION-4188-20201116-10_53_39
0.002838019,270434,0.566413609,INDUCTION-4188-20201116-10_53_39
0.002878069,270767,0.567508475,INDUCTION-4188-20201116-10_53_39
0.002918119,271087,0.568560597,INDUCTION-4188-20201116-10_53_39
0.002958179,271417,0.569645599,INDUCTION-4188-20201116-10_53_39
0.002997999,271770,0.570806222,INDUCTION-4188-20201116-10_53_39
0.003038049,272178,0.572147679,INDUCTION-4188-20201116-10_53_39
0.003078099,272519,0.573268847,INDUCTION-4188-20201116-10_53_39
0.003118159,272897,0.574511667,INDUCTION-4188-20201116-10_53_39
0.003158209,273291,0.575807093,INDUCTION-4188-20201116-10_53_39
0.003198029,273644,0.576967716,INDUCTION-4188-20201116-10_53_39
0.003238079,274057,0.578325612,INDUCTION-4188-20201116-10_53_39
